subject_external_id	subject_name	subject_id	subject_external_db	relation	object	pub
720575940647797380	FlyWire:720575940647797380	VFB_fw059037	flywire783	is_a	lobula plate intrinsic neuron LPi3c	FlyBase:FBrf0262545
720575940647804212	FlyWire:720575940647804212	VFB_fw008661	flywire783	is_a	accessory medulla neuron aMe5	
720575940647820676	FlyWire:720575940647820676	VFB_fw059749	flywire783	is_a	lobula plate intrinsic neuron LPi1-4	FlyBase:FBrf0262545
720575940647872889	FlyWire:720575940647872889	VFB_fw016243	flywire783	is_a	protocerebral bridge 1 glomerulus-fan-shaped body-nodulus 3 medial domain neuron	
720575940647883316	FlyWire:720575940647883316	VFB_fw060773	flywire783	is_a	adult medulla visual projection neuron MeVP6	FlyBase:FBrf0262545
720575940647893636	FlyWire:720575940647893636	VFB_fw117385	flywire783	is_a	adult central medulla intrinsic neuron Cm2	FlyBase:FBrf0262545
720575940647908996	FlyWire:720575940647908996	VFB_fw117894	flywire783	is_a	adult central medulla intrinsic neuron Cm1	FlyBase:FBrf0262545
720575940647909252	FlyWire:720575940647909252	VFB_fw117901	flywire783	is_a	distal medullary amacrine neuron Dm3b	FlyBase:FBrf0262545
720575940647920692	FlyWire:720575940647920692	VFB_fw137991	flywire783	is_a	lamina intrinsic neuron Lai	
720575940647934004	FlyWire:720575940647934004	VFB_fw048753	flywire783	is_a	adult medulla-tubercle neuron 3	
720575940647935028	FlyWire:720575940647935028	VFB_fw045066	flywire783	is_a	adult lobula tangential neuron LT66	
720575940647936308	FlyWire:720575940647936308	VFB_fw045680	flywire783	is_a	adult medulla-tubercle neuron 3	
720575940647936820	FlyWire:720575940647936820	VFB_fw075028	flywire783	is_a	distal medullary amacrine neuron Dm18	
720575940647946292	FlyWire:720575940647946292	VFB_fw007460	flywire783	is_a	adult lobula columnar neuron LC40	
720575940647948420	FlyWire:720575940647948420	VFB_fw119413	flywire783	is_a	lamina intrinsic neuron Lai	
720575940647957556	FlyWire:720575940647957556	VFB_fw138717	flywire783	is_a	lamina monopolar neuron L4	
720575940647963513	FlyWire:720575940647963513	VFB_fw036898	flywire783	is_a	adult Ms cell of pars intercerebralis	
720575940647971892	FlyWire:720575940647971892	VFB_fw071291	flywire783	is_a	lamina intrinsic neuron Lai	
720575940647979572	FlyWire:720575940647979572	VFB_fw044830	flywire783	is_a	adult medulla-tubercle neuron 3	
720575940648089476	FlyWire:720575940648089476	VFB_fw055165	flywire783	is_a	adult lobula intrinsic neuron Li19	FlyBase:FBrf0262545
720575940648101252	FlyWire:720575940648101252	VFB_fw108280	flywire783	is_a	medulla tangential intrinsic neuron 1	FlyBase:FBrf0262545
720575940648106116	FlyWire:720575940648106116	VFB_fw096008	flywire783	is_a	adult central medulla intrinsic neuron Cm5	FlyBase:FBrf0262545
720575940648109188	FlyWire:720575940648109188	VFB_fw127415	flywire783	is_a	distal medullary amacrine neuron Dm3a	FlyBase:FBrf0262545
720575940648111225	FlyWire:720575940648111225	VFB_fw061189	flywire783	is_a	adult CB3820 neuron	
720575940648130436	FlyWire:720575940648130436	VFB_fw116636	flywire783	is_a	adult central medulla intrinsic neuron Cm4	FlyBase:FBrf0262545
720575940648131460	FlyWire:720575940648131460	VFB_fw003758	flywire783	is_a	adult contralateral lobula LC14 neuron	
720575940648174212	FlyWire:720575940648174212	VFB_fw065084	flywire783	is_a	adult central medulla intrinsic neuron Cm7	FlyBase:FBrf0262545
720575940648184452	FlyWire:720575940648184452	VFB_fw127668	flywire783	is_a	medulla intrinsic neuron Mi4	
720575940648192900	FlyWire:720575940648192900	VFB_fw135847	flywire783	is_a	photoreceptor cell R7	
720575940648213892	FlyWire:720575940648213892	VFB_fw072315	flywire783	is_a	transmedullary neuron Tm24	FlyBase:FBrf0262545
720575940648220548	FlyWire:720575940648220548	VFB_fw125769	flywire783	is_a	outer photoreceptor cell	
720575940648221572	FlyWire:720575940648221572	VFB_fw080776	flywire783	is_a	transmedullary neuron Tm32	FlyBase:FBrf0262545
720575940648235641	FlyWire:720575940648235641	VFB_fw006322	flywire783	is_a	alpha/beta Kenyon cell	
720575940648263556	FlyWire:720575940648263556	VFB_fw104020	flywire783	is_a	adult central medulla intrinsic neuron Cm10	FlyBase:FBrf0262545
720575940648283524	FlyWire:720575940648283524	VFB_fw105056	flywire783	is_a	transmedullary neuron Tm32	FlyBase:FBrf0262545
720575940648290180	FlyWire:720575940648290180	VFB_fw139048	flywire783	is_a	distal medullary amacrine neuron Dm3a	FlyBase:FBrf0262545
720575940648290436	FlyWire:720575940648290436	VFB_fw101813	flywire783	is_a	transmedullary Y neuron TmY5a	
720575940648297860	FlyWire:720575940648297860	VFB_fw085650	flywire783	is_a	distal medullary amacrine neuron Dm3b	FlyBase:FBrf0262545
720575940648302201	FlyWire:720575940648302201	VFB_fw065027	flywire783	is_a	transmedullary neuron Tm8	
720575940648325252	FlyWire:720575940648325252	VFB_fw075273	flywire783	is_a	medulla tangential neuron Mt4	FlyBase:FBrf0262545
720575940648328580	FlyWire:720575940648328580	VFB_fw057904	flywire783	is_a	adult lobula intrinsic neuron Li22	FlyBase:FBrf0262545
720575940648360324	FlyWire:720575940648360324	VFB_fw135567	flywire783	is_a	lamina monopolar neuron L2	
720575940648372857	FlyWire:720575940648372857	VFB_fw065597	flywire783	is_a	distal medullary amacrine neuron Dm-DRA1	
720575940648383108	FlyWire:720575940648383108	VFB_fw004423	flywire783	is_a	lobula-lobula plate columnar neuron LLPC4	
720575940648406649	FlyWire:720575940648406649	VFB_fw069767	flywire783	is_a	adult central medulla intrinsic neuron Cm5	FlyBase:FBrf0262545
720575940648447876	FlyWire:720575940648447876	VFB_fw045062	flywire783	is_a	adult lobula tangential neuron LT76	
720575940648454020	FlyWire:720575940648454020	VFB_fw064959	flywire783	is_a	distal medullary amacrine neuron Dm3b	FlyBase:FBrf0262545
720575940648516740	FlyWire:720575940648516740	VFB_fw044843	flywire783	is_a	adult medulla-tubercle neuron 3	
720575940648544132	FlyWire:720575940648544132	VFB_fw048874	flywire783	is_a	adult medulla-tubercle neuron 3	
720575940648544633	FlyWire:720575940648544633	VFB_fw064268	flywire783	is_a	distal medullary amacrine neuron Dm3b	FlyBase:FBrf0262545
720575940648554116	FlyWire:720575940648554116	VFB_fw003051	flywire783	is_a	adult medulla visual projection neuron MeVP1	FlyBase:FBrf0262545
720575940648567172	FlyWire:720575940648567172	VFB_fw055012	flywire783	is_a	outer photoreceptor cell	
720575940648574596	FlyWire:720575940648574596	VFB_fw063511	flywire783	is_a	distal medullary amacrine neuron Dm8b	
720575940648648580	FlyWire:720575940648648580	VFB_fw009860	flywire783	is_a	adult lobula columnar neuron LC28	
720575940648661636	FlyWire:720575940648661636	VFB_fw127559	flywire783	is_a	lamina intrinsic neuron Lai	
720575940648672644	FlyWire:720575940648672644	VFB_fw121872	flywire783	is_a	distal medullary amacrine neuron Dm8b	
720575940648685444	FlyWire:720575940648685444	VFB_fw061353	flywire783	is_a	adult CB3820 neuron	
720575940648704132	FlyWire:720575940648704132	VFB_fw138143	flywire783	is_a	lamina intrinsic neuron Lai	
720575940648706692	FlyWire:720575940648706692	VFB_fw071534	flywire783	is_a	adult medulla-lobula neuron MeLo6	FlyBase:FBrf0262545
720575940648742777	FlyWire:720575940648742777	VFB_fw007634	flywire783	is_a	adult fan-shaped body layer 4 tangential neuron	
720575940648817017	FlyWire:720575940648817017	VFB_fw049054	flywire783	is_a	medulla columnar neuron MC64	
720575940648938617	FlyWire:720575940648938617	VFB_fw011033	flywire783	is_a	protocerebral bridge 1 glomerulus-fan-shaped body-nodulus 3 medial domain neuron	
720575940648995705	FlyWire:720575940648995705	VFB_fw020183	flywire783	is_a	alpha/beta Kenyon cell	
720575940649024633	FlyWire:720575940649024633	VFB_fw016895	flywire783	is_a	alpha/beta Kenyon cell	
720575940649086329	FlyWire:720575940649086329	VFB_fw106577	flywire783	is_a	adult central medulla intrinsic neuron Cm5	FlyBase:FBrf0262545
720575940649181817	FlyWire:720575940649181817	VFB_fw034823	flywire783	is_a	lobula plate tangential neuron vCal2	
720575940649187961	FlyWire:720575940649187961	VFB_fw065626	flywire783	is_a	lobula plate intrinsic neuron LPi2c	FlyBase:FBrf0262545
720575940649318009	FlyWire:720575940649318009	VFB_fw077452	flywire783	is_a	adult transmedullary Y neuron TmY17	FlyBase:FBrf0262545
720575940649411193	FlyWire:720575940649411193	VFB_fw085955	flywire783	is_a	distal medullary amacrine neuron Dm8b	
720575940649444729	FlyWire:720575940649444729	VFB_fw078772	flywire783	is_a	transmedullary Y neuron TmY5a	
720575940649508729	FlyWire:720575940649508729	VFB_fw082369	flywire783	is_a	distal medullary amacrine neuron Dm3c	FlyBase:FBrf0262545
720575940649537913	FlyWire:720575940649537913	VFB_fw084868	flywire783	is_a	adult central medulla intrinsic neuron Cm7	FlyBase:FBrf0262545
720575940649547641	FlyWire:720575940649547641	VFB_fw076594	flywire783	is_a	distal medullary amacrine neuron Dm16	
720575940649577337	FlyWire:720575940649577337	VFB_fw001023	flywire783	is_a	accessory medulla neuron aMe24	
720575940649649529	FlyWire:720575940649649529	VFB_fw010285	flywire783	is_a	alpha/beta Kenyon cell	
720575940649652089	FlyWire:720575940649652089	VFB_fw017128	flywire783	is_a	alpha/beta Kenyon cell	
720575940649664889	FlyWire:720575940649664889	VFB_fw062172	flywire783	is_a	transmedullary neuron Tm24	FlyBase:FBrf0262545
720575940649692281	FlyWire:720575940649692281	VFB_fw020252	flywire783	is_a	alpha/beta Kenyon cell	
720575940649720441	FlyWire:720575940649720441	VFB_fw048921	flywire783	is_a	medulla columnar neuron MC64	
720575940649769337	FlyWire:720575940649769337	VFB_fw090791	flywire783	is_a	distal medullary amacrine neuron Dm8b	
720575940649800313	FlyWire:720575940649800313	VFB_fw076988	flywire783	is_a	transmedullary Y neuron TmY13	FlyBase:FBrf0262545
720575940649813113	FlyWire:720575940649813113	VFB_fw087120	flywire783	is_a	distal medullary amacrine neuron Dm3a	FlyBase:FBrf0262545
720575940649813881	FlyWire:720575940649813881	VFB_fw093227	flywire783	is_a	distal medullary amacrine neuron Dm8b	
720575940649849209	FlyWire:720575940649849209	VFB_fw057350	flywire783	is_a	adult medulla-lobula neuron MeLo5	FlyBase:FBrf0262545
720575940649890169	FlyWire:720575940649890169	VFB_fw099206	flywire783	is_a	medulla tangential intrinsic neuron 1	FlyBase:FBrf0262545
720575940649894521	FlyWire:720575940649894521	VFB_fw099468	flywire783	is_a	adult central medulla intrinsic neuron Cm3	FlyBase:FBrf0262545
720575940649961337	FlyWire:720575940649961337	VFB_fw101315	flywire783	is_a	transmedullary Y neuron TmY4	
720575940649977977	FlyWire:720575940649977977	VFB_fw058903	flywire783	is_a	adult lobula intrinsic neuron Li18b	FlyBase:FBrf0262545
720575940650055801	FlyWire:720575940650055801	VFB_fw096872	flywire783	is_a	adult central medulla intrinsic neuron Cm4	FlyBase:FBrf0262545
720575940650056569	FlyWire:720575940650056569	VFB_fw111321	flywire783	is_a	distal medullary amacrine neuron Dm3c	FlyBase:FBrf0262545
720575940650060409	FlyWire:720575940650060409	VFB_fw111418	flywire783	is_a	adult central medulla intrinsic neuron Cm7	FlyBase:FBrf0262545
720575940650135417	FlyWire:720575940650135417	VFB_fw116817	flywire783	is_a	adult central medulla intrinsic neuron Cm2	FlyBase:FBrf0262545
720575940650147705	FlyWire:720575940650147705	VFB_fw080762	flywire783	is_a	adult central medulla intrinsic neuron Cm1	FlyBase:FBrf0262545
720575940650176377	FlyWire:720575940650176377	VFB_fw115343	flywire783	is_a	distal medullary amacrine neuron Dm3c	FlyBase:FBrf0262545
720575940650177401	FlyWire:720575940650177401	VFB_fw116875	flywire783	is_a	transmedullary neuron Tm33	FlyBase:FBrf0262545
720575940650182009	FlyWire:720575940650182009	VFB_fw113894	flywire783	is_a	adult central medulla intrinsic neuron Cm1	FlyBase:FBrf0262545
720575940650193785	FlyWire:720575940650193785	VFB_fw118392	flywire783	is_a	adult central medulla intrinsic neuron Cm1	FlyBase:FBrf0262545
720575940650206073	FlyWire:720575940650206073	VFB_fw113597	flywire783	is_a	lobula plate intrinsic neuron LPi3b	FlyBase:FBrf0262545
720575940650339961	FlyWire:720575940650339961	VFB_fw010095	flywire783	is_a	adult lobula intrinsic neuron Li23	FlyBase:FBrf0262545
720575940650362614	FlyWire:720575940650362614	VFB_fw010169	flywire783	is_a	protocerebral bridge 1 glomerulus-fan-shaped body-nodulus 3 medial domain neuron	
720575940650407801	FlyWire:720575940650407801	VFB_fw048642	flywire783	is_a	adult medulla-tubercle neuron 1	
720575940650416505	FlyWire:720575940650416505	VFB_fw039745	flywire783	is_a	adult lobula tangential neuron LT83	
720575940650510326	FlyWire:720575940650510326	VFB_fw062161	flywire783	is_a	transmedullary Y neuron TmY5a	
720575940650519542	FlyWire:720575940650519542	VFB_fw017700	flywire783	is_a	alpha/beta Kenyon cell	
720575940650527222	FlyWire:720575940650527222	VFB_fw036787	flywire783	is_a	adult insulin secreting cell of pars intercerebralis	
720575940650564217	FlyWire:720575940650564217	VFB_fw134332	flywire783	is_a	lamina monopolar neuron L2	
720575940650565110	FlyWire:720575940650565110	VFB_fw025236	flywire783	is_a	adult fan-shaped body 1 column-rubus neuron 1	
720575940650581625	FlyWire:720575940650581625	VFB_fw044787	flywire783	is_a	medulla columnar neuron MC64	
720575940650597497	FlyWire:720575940650597497	VFB_fw138149	flywire783	is_a	T5c neuron	
720575940650605945	FlyWire:720575940650605945	VFB_fw070756	flywire783	is_a	transmedullary neuron Tm29	FlyBase:FBrf0262545
720575940650646137	FlyWire:720575940650646137	VFB_fw050489	flywire783	is_a	distal medullary amacrine neuron Dm8b	
720575940650700153	FlyWire:720575940650700153	VFB_fw059881	flywire783	is_a	adult central medulla intrinsic neuron Cm23	FlyBase:FBrf0262545
720575940650760438	FlyWire:720575940650760438	VFB_fw012112	flywire783	is_a	alpha/beta Kenyon cell	
720575940650786294	FlyWire:720575940650786294	VFB_fw021336	flywire783	is_a	alpha/beta Kenyon cell	
720575940650804601	FlyWire:720575940650804601	VFB_fw087460	flywire783	is_a	transmedullary neuron Tm29	FlyBase:FBrf0262545
720575940650830457	FlyWire:720575940650830457	VFB_fw065785	flywire783	is_a	distal medullary amacrine neuron Dm3a	FlyBase:FBrf0262545
720575940650876025	FlyWire:720575940650876025	VFB_fw050183	flywire783	is_a	adult medulla-tubercle neuron 1	
720575940650884729	FlyWire:720575940650884729	VFB_fw129084	flywire783	is_a	medulla intrinsic neuron Mi9	
720575940650889849	FlyWire:720575940650889849	VFB_fw138312	flywire783	is_a	adult central medulla intrinsic neuron Cm4	FlyBase:FBrf0262545
720575940650897017	FlyWire:720575940650897017	VFB_fw050812	flywire783	is_a	adult lobula intrinsic neuron Li22	FlyBase:FBrf0262545
720575940650900089	FlyWire:720575940650900089	VFB_fw090928	flywire783	is_a	lamina intrinsic neuron Lai	
720575940650918521	FlyWire:720575940650918521	VFB_fw074737	flywire783	is_a	transmedullary neuron Tm33	FlyBase:FBrf0262545
720575940650935673	FlyWire:720575940650935673	VFB_fw062045	flywire783	is_a	adult lobula intrinsic neuron Li39	FlyBase:FBrf0262545
720575940650944889	FlyWire:720575940650944889	VFB_fw138408	flywire783	is_a	lamina intrinsic neuron Lai	
720575940651270902	FlyWire:720575940651270902	VFB_fw078543	flywire783	is_a	adult transmedullary Y neuron TmY17	FlyBase:FBrf0262545
720575940651404278	FlyWire:720575940651404278	VFB_fw022722	flywire783	is_a	adult lobula columnar neuron LC31a	
720575940651459062	FlyWire:720575940651459062	VFB_fw011693	flywire783	is_a	adult medulla visual projection neuron MeVP3	FlyBase:FBrf0262545
720575940651946486	FlyWire:720575940651946486	VFB_fw075522	flywire783	is_a	transmedullary neuron Tm33	FlyBase:FBrf0262545
720575940651966198	FlyWire:720575940651966198	VFB_fw060419	flywire783	is_a	transmedullary Y neuron TmY13	FlyBase:FBrf0262545
720575940652050166	FlyWire:720575940652050166	VFB_fw077538	flywire783	is_a	distal medullary amacrine neuron Dm3c	FlyBase:FBrf0262545
720575940652079862	FlyWire:720575940652079862	VFB_fw078936	flywire783	is_a	transmedullary neuron Tm32	FlyBase:FBrf0262545
720575940652211958	FlyWire:720575940652211958	VFB_fw015762	flywire783	is_a	alpha/beta Kenyon cell	
720575940652311030	FlyWire:720575940652311030	VFB_fw026146	flywire783	is_a	alpha/beta Kenyon cell	
720575940652318198	FlyWire:720575940652318198	VFB_fw083166	flywire783	is_a	distal medullary amacrine neuron Dm3b	FlyBase:FBrf0262545
720575940652375030	FlyWire:720575940652375030	VFB_fw087490	flywire783	is_a	adult central medulla intrinsic neuron Cm2	FlyBase:FBrf0262545
720575940652519158	FlyWire:720575940652519158	VFB_fw056843	flywire783	is_a	distal medullary amacrine neuron Dm3b	FlyBase:FBrf0262545
720575940652564726	FlyWire:720575940652564726	VFB_fw096782	flywire783	is_a	distal medullary amacrine neuron Dm3a	FlyBase:FBrf0262545
720575940652660470	FlyWire:720575940652660470	VFB_fw106206	flywire783	is_a	transmedullary neuron Tm30	FlyBase:FBrf0262545
720575940652662518	FlyWire:720575940652662518	VFB_fw050723	flywire783	is_a	adult lobula intrinsic neuron Li27	FlyBase:FBrf0262545
720575940652678902	FlyWire:720575940652678902	VFB_fw058292	flywire783	is_a	transmedullary neuron Tm31	FlyBase:FBrf0262545
720575940652688374	FlyWire:720575940652688374	VFB_fw108707	flywire783	is_a	transmedullary neuron Tm8	
720575940652722166	FlyWire:720575940652722166	VFB_fw111375	flywire783	is_a	transmedullary neuron Tm8	
720575940652806646	FlyWire:720575940652806646	VFB_fw115300	flywire783	is_a	adult central medulla intrinsic neuron Cm1	FlyBase:FBrf0262545
720575940652807158	FlyWire:720575940652807158	VFB_fw115302	flywire783	is_a	distal medullary amacrine neuron Dm3a	FlyBase:FBrf0262545
720575940652809377	FlyWire:720575940652809377	VFB_fw023056	flywire783	is_a	alpha/beta Kenyon cell	
720575940652822945	FlyWire:720575940652822945	VFB_fw024839	flywire783	is_a	alpha/beta Kenyon cell	
720575940652860662	FlyWire:720575940652860662	VFB_fw010886	flywire783	is_a	adult lobula columnar neuron LC28	
720575940652861942	FlyWire:720575940652861942	VFB_fw117911	flywire783	is_a	distal medullary amacrine neuron Dm3b	FlyBase:FBrf0262545
720575940652870390	FlyWire:720575940652870390	VFB_fw118026	flywire783	is_a	adult central medulla intrinsic neuron Cm1	FlyBase:FBrf0262545
720575940652907510	FlyWire:720575940652907510	VFB_fw056853	flywire783	is_a	adult central medulla intrinsic neuron Cm2	FlyBase:FBrf0262545
720575940652922358	FlyWire:720575940652922358	VFB_fw119758	flywire783	is_a	distal medullary amacrine neuron Dm3a	FlyBase:FBrf0262545
720575940652951286	FlyWire:720575940652951286	VFB_fw065693	flywire783	is_a	medulla tangential intrinsic neuron 1	FlyBase:FBrf0262545
