filename	label	part_of	Template	synonyms	dbxrefs	AD	DBD	comment
47C08_64F07_SS01756_B	JRC_SS01756_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS01756|JRC_SS01756	FlyLightLarvalCNS:SS01756	P{R47C08-p65.AD}	P{R64F07-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
47D07_76B01_SS01402_A	JRC_SS01402_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS01402|JRC_SS01402	FlyLightLarvalCNS:SS01402	P{R47D07-p65.AD}	P{R76B01-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
47D07_76B01_SS01402_B	JRC_SS01402_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS01402|JRC_SS01402	FlyLightLarvalCNS:SS01402	P{R47D07-p65.AD}	P{R76B01-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
47D07_76B01_SS01402_C	JRC_SS01402_L3CNS_C	larval central nervous system	L3 CNS template - Wood2018_c	SS01402|JRC_SS01402	FlyLightLarvalCNS:SS01402	P{R47D07-p65.AD}	P{R76B01-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
48D11_61A01_SS01385_A	JRC_SS01385_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS01385|JRC_SS01385	FlyLightLarvalCNS:SS01385	P{R48D11-p65.AD}	P{R61A01-DSCP-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
48D11_61A01_SS01385_B	JRC_SS01385_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS01385|JRC_SS01385	FlyLightLarvalCNS:SS01385	P{R48D11-p65.AD}	P{R61A01-DSCP-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
48D11_61A01_SS01385_C	JRC_SS01385_L3CNS_C	larval central nervous system	L3 CNS template - Wood2018_c	SS01385|JRC_SS01385	FlyLightLarvalCNS:SS01385	P{R48D11-p65.AD}	P{R61A01-DSCP-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
48F09_27A11_SS01757_A2	JRC_SS01757_L3CNS_A2	larval central nervous system	L3 CNS template - Wood2018_c	SS01757|JRC_SS01757	FlyLightLarvalCNS:SS01757	P{R48F09-p65.AD}	P{R27A11-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
48F09_27A11_SS01757_A	JRC_SS01757_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS01757|JRC_SS01757	FlyLightLarvalCNS:SS01757	P{R48F09-p65.AD}	P{R27A11-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
48F09_27A11_SS01757_B2	JRC_SS01757_L3CNS_B2	larval central nervous system	L3 CNS template - Wood2018_c	SS01757|JRC_SS01757	FlyLightLarvalCNS:SS01757	P{R48F09-p65.AD}	P{R27A11-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
48F09_27A11_SS01757_B	JRC_SS01757_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS01757|JRC_SS01757	FlyLightLarvalCNS:SS01757	P{R48F09-p65.AD}	P{R27A11-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
48F09_27A11_SS01757_C	JRC_SS01757_L3CNS_C	larval central nervous system	L3 CNS template - Wood2018_c	SS01757|JRC_SS01757	FlyLightLarvalCNS:SS01757	P{R48F09-p65.AD}	P{R27A11-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
48F09_39D12_SS01686_A	JRC_SS01686_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS01686|JRC_SS01686	FlyLightLarvalCNS:SS01686	P{R48F09-p65.AD}	P{R39D12-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
48F09_39D12_SS01686_B	JRC_SS01686_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS01686|JRC_SS01686	FlyLightLarvalCNS:SS01686	P{R48F09-p65.AD}	P{R39D12-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
48F09_39D12_SS01686_C	JRC_SS01686_L3CNS_C	larval central nervous system	L3 CNS template - Wood2018_c	SS01686|JRC_SS01686	FlyLightLarvalCNS:SS01686	P{R48F09-p65.AD}	P{R39D12-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
48F09_92H07_SS02158_A	JRC_SS02158_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS02158|JRC_SS02158	FlyLightLarvalCNS:SS02158	P{R48F09-p65.AD}	P{R92H07-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
48F09_92H07_SS02158_B	JRC_SS02158_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS02158|JRC_SS02158	FlyLightLarvalCNS:SS02158	P{R48F09-p65.AD}	P{R92H07-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
48F12_16C05_SS00663_A	JRC_SS00663_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS00663|JRC_SS00663	FlyLightLarvalCNS:SS00663	P{R48F12-p65.AD}	P{R16C05-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
48F12_16C05_SS00663_B	JRC_SS00663_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS00663|JRC_SS00663	FlyLightLarvalCNS:SS00663	P{R48F12-p65.AD}	P{R16C05-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
48F12_45A08_SS00887_A	JRC_SS00887_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS00887|JRC_SS00887	FlyLightLarvalCNS:SS00887	P{R48F12-p65.AD}	P{R45A08-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
48F12_45A08_SS00887_B	JRC_SS00887_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS00887|JRC_SS00887	FlyLightLarvalCNS:SS00887	P{R48F12-p65.AD}	P{R45A08-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
48F12_45A08_SS00887_C	JRC_SS00887_L3CNS_C	larval central nervous system	L3 CNS template - Wood2018_c	SS00887|JRC_SS00887	FlyLightLarvalCNS:SS00887	P{R48F12-p65.AD}	P{R45A08-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
48F12_61A01_SS00717_A	JRC_SS00717_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS00717|JRC_SS00717	FlyLightLarvalCNS:SS00717	P{R48F12-p65.AD}	P{R61A01-DSCP-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
48F12_61A01_SS00717_B	JRC_SS00717_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS00717|JRC_SS00717	FlyLightLarvalCNS:SS00717	P{R48F12-p65.AD}	P{R61A01-DSCP-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
48F12_61A01_SS00717_C	JRC_SS00717_L3CNS_C	larval central nervous system	L3 CNS template - Wood2018_c	SS00717|JRC_SS00717	FlyLightLarvalCNS:SS00717	P{R48F12-p65.AD}	P{R61A01-DSCP-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
48F12_61A01_SS00717_D	JRC_SS00717_L3CNS_D	larval central nervous system	L3 CNS template - Wood2018_c	SS00717|JRC_SS00717	FlyLightLarvalCNS:SS00717	P{R48F12-p65.AD}	P{R61A01-DSCP-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
48H12_70F05_121613A	JRC_MB488B_L3CNS_121613A	larval central nervous system	L3 CNS template - Wood2018_c	MB488B|JRC_MB488B	FlyLightLarvalCNS:MB488B	P{R48H12-p65.AD}	P{R70F05-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
48H12_70F05_121613B	JRC_MB488B_L3CNS_121613B	larval central nervous system	L3 CNS template - Wood2018_c	MB488B|JRC_MB488B	FlyLightLarvalCNS:MB488B	P{R48H12-p65.AD}	P{R70F05-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
48H12_70F05_121613C	JRC_MB488B_L3CNS_121613C	larval central nervous system	L3 CNS template - Wood2018_c	MB488B|JRC_MB488B	FlyLightLarvalCNS:MB488B	P{R48H12-p65.AD}	P{R70F05-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
48H12_81E11_MB489B_A2	JRC_MB489B_L3CNS_A2	larval central nervous system	L3 CNS template - Wood2018_c	MB489B|JRC_MB489B	FlyLightLarvalCNS:MB489B	P{R48H12-p65.AD}	P{R81E11-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
48H12_81E11_MB489B_A	JRC_MB489B_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	MB489B|JRC_MB489B	FlyLightLarvalCNS:MB489B	P{R48H12-p65.AD}	P{R81E11-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
48H12_81E11_MB489B_B2	JRC_MB489B_L3CNS_B2	larval central nervous system	L3 CNS template - Wood2018_c	MB489B|JRC_MB489B	FlyLightLarvalCNS:MB489B	P{R48H12-p65.AD}	P{R81E11-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
48H12_81E11_MB489B_B	JRC_MB489B_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	MB489B|JRC_MB489B	FlyLightLarvalCNS:MB489B	P{R48H12-p65.AD}	P{R81E11-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
48H12_81E11_MB489B_C2	JRC_MB489B_L3CNS_C2	larval central nervous system	L3 CNS template - Wood2018_c	MB489B|JRC_MB489B	FlyLightLarvalCNS:MB489B	P{R48H12-p65.AD}	P{R81E11-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
48H12_83E05_012114A	JRC_MB491B_L3CNS_012114A	larval central nervous system	L3 CNS template - Wood2018_c	MB491B|JRC_MB491B	FlyLightLarvalCNS:MB491B	P{R48H12-p65.AD}	P{R83E05-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
48H12_83E05_012114B	JRC_MB491B_L3CNS_012114B	larval central nervous system	L3 CNS template - Wood2018_c	MB491B|JRC_MB491B	FlyLightLarvalCNS:MB491B	P{R48H12-p65.AD}	P{R83E05-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
48H12_83E05_012114C	JRC_MB491B_L3CNS_012114C	larval central nervous system	L3 CNS template - Wood2018_c	MB491B|JRC_MB491B	FlyLightLarvalCNS:MB491B	P{R48H12-p65.AD}	P{R83E05-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
48H12_83E05_121613A	JRC_MB491B_L3CNS_121613A	larval central nervous system	L3 CNS template - Wood2018_c	MB491B|JRC_MB491B	FlyLightLarvalCNS:MB491B	P{R48H12-p65.AD}	P{R83E05-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
49B06_20F01_SS02159_A	JRC_SS02159_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS02159|JRC_SS02159	FlyLightLarvalCNS:SS02159	P{R49B06-p65.AD}	P{R20F01-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
49B06_20F01_SS02159_B	JRC_SS02159_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS02159|JRC_SS02159	FlyLightLarvalCNS:SS02159	P{R49B06-p65.AD}	P{R20F01-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
49C08_10B07_SS01758_A	JRC_SS01758_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS01758|JRC_SS01758	FlyLightLarvalCNS:SS01758	P{R49C08-p65.AD}	P{R10B07-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
49C08_10B07_SS01758_B	JRC_SS01758_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS01758|JRC_SS01758	FlyLightLarvalCNS:SS01758	P{R49C08-p65.AD}	P{R10B07-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
49C08_10B07_SS01758_C	JRC_SS01758_L3CNS_C	larval central nervous system	L3 CNS template - Wood2018_c	SS01758|JRC_SS01758	FlyLightLarvalCNS:SS01758	P{R49C08-p65.AD}	P{R10B07-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
49C08_116F06_SS44155_A	JRC_SS44155_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS44155|JRC_SS44155	FlyLightLarvalCNS:SS44155	P{R49C08-p65.AD}	P{VT007764-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
49C08_116F06_SS44155_B	JRC_SS44155_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS44155|JRC_SS44155	FlyLightLarvalCNS:SS44155	P{R49C08-p65.AD}	P{VT007764-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
49C08_20F01_SS01267_A	JRC_SS01267_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS01267|JRC_SS01267	FlyLightLarvalCNS:SS01267	P{R49C08-p65.AD}	P{R20F01-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
49C08_20F01_SS01267_B	JRC_SS01267_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS01267|JRC_SS01267	FlyLightLarvalCNS:SS01267	P{R49C08-p65.AD}	P{R20F01-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
49C08_20F01_SS01267_C	JRC_SS01267_L3CNS_C	larval central nervous system	L3 CNS template - Wood2018_c	SS01267|JRC_SS01267	FlyLightLarvalCNS:SS01267	P{R49C08-p65.AD}	P{R20F01-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
49C08_37G09_SS00914_A	JRC_SS00914_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS00914|JRC_SS00914	FlyLightLarvalCNS:SS00914	P{R49C08-p65.AD}	P{R37G09-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
49C08_37G09_SS00914_B	JRC_SS00914_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS00914|JRC_SS00914	FlyLightLarvalCNS:SS00914	P{R49C08-p65.AD}	P{R37G09-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
49C08_37G09_SS00914_C	JRC_SS00914_L3CNS_C	larval central nervous system	L3 CNS template - Wood2018_c	SS00914|JRC_SS00914	FlyLightLarvalCNS:SS00914	P{R49C08-p65.AD}	P{R37G09-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
49C08_37G09_SS00914_D	JRC_SS00914_L3CNS_D	larval central nervous system	L3 CNS template - Wood2018_c	SS00914|JRC_SS00914	FlyLightLarvalCNS:SS00914	P{R49C08-p65.AD}	P{R37G09-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
49E07_30E10_SS01647_A_Re	JRC_SS01647_L3CNS_A_Re	larval central nervous system	L3 CNS template - Wood2018_c	SS01647|JRC_SS01647	FlyLightLarvalCNS:SS01647	P{R49E07-p65.AD}	P{R30E10-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
49E07_30E10_SS01647_A	JRC_SS01647_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS01647|JRC_SS01647	FlyLightLarvalCNS:SS01647	P{R49E07-p65.AD}	P{R30E10-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
49E07_30E10_SS01647_B_Re	JRC_SS01647_L3CNS_B_Re	larval central nervous system	L3 CNS template - Wood2018_c	SS01647|JRC_SS01647	FlyLightLarvalCNS:SS01647	P{R49E07-p65.AD}	P{R30E10-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
49E07_30E10_SS01647_B	JRC_SS01647_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS01647|JRC_SS01647	FlyLightLarvalCNS:SS01647	P{R49E07-p65.AD}	P{R30E10-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
49E07_30E10_SS01647_C_Re	JRC_SS01647_L3CNS_C_Re	larval central nervous system	L3 CNS template - Wood2018_c	SS01647|JRC_SS01647	FlyLightLarvalCNS:SS01647	P{R49E07-p65.AD}	P{R30E10-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
50A04_70F10_SS01648_A	JRC_SS01648_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS01648|JRC_SS01648	FlyLightLarvalCNS:SS01648	P{R50A04-p65.AD}	P{R70F10-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
50A04_70F10_SS01648_B	JRC_SS01648_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS01648|JRC_SS01648	FlyLightLarvalCNS:SS01648	P{R50A04-p65.AD}	P{R70F10-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
51C05_79H02_011118_A	JRC_SS55361_L3CNS_011118_A	larval central nervous system	L3 CNS template - Wood2018_c	SS55361|JRC_SS55361	FlyLightLarvalCNS:SS55361	P{R51C05-p65.AD}	P{R79H02-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
51C05_79H02_011118_B	JRC_SS55361_L3CNS_011118_B	larval central nervous system	L3 CNS template - Wood2018_c	SS55361|JRC_SS55361	FlyLightLarvalCNS:SS55361	P{R51C05-p65.AD}	P{R79H02-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
52B07-04_52H01_MB262C-1_A	JRC_MB262C_L3CNS_MB262C-1_A	larval central nervous system	L3 CNS template - Wood2018_c	MB262C|JRC_MB262C	FlyLightLarvalCNS:MB262C	PBac{R52B07-p65.AD}	P{R52H01-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
52B07-04_52H01_MB262C-1_B	JRC_MB262C_L3CNS_MB262C-1_B	larval central nervous system	L3 CNS template - Wood2018_c	MB262C|JRC_MB262C	FlyLightLarvalCNS:MB262C	PBac{R52B07-p65.AD}	P{R52H01-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
52B07-04_52H01_MB262C-1_C	JRC_MB262C_L3CNS_MB262C-1_C	larval central nervous system	L3 CNS template - Wood2018_c	MB262C|JRC_MB262C	FlyLightLarvalCNS:MB262C	PBac{R52B07-p65.AD}	P{R52H01-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
52B07-04_52H01_MB262C-1_D	JRC_MB262C_L3CNS_MB262C-1_D	larval central nervous system	L3 CNS template - Wood2018_c	MB262C|JRC_MB262C	FlyLightLarvalCNS:MB262C	PBac{R52B07-p65.AD}	P{R52H01-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
52B07-04_52H01_MB262C-2_A	JRC_MB262C_L3CNS_MB262C-2_A	larval central nervous system	L3 CNS template - Wood2018_c	MB262C|JRC_MB262C	FlyLightLarvalCNS:MB262C	PBac{R52B07-p65.AD}	P{R52H01-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
52B07-04_52H01_MB262C-2_B	JRC_MB262C_L3CNS_MB262C-2_B	larval central nervous system	L3 CNS template - Wood2018_c	MB262C|JRC_MB262C	FlyLightLarvalCNS:MB262C	PBac{R52B07-p65.AD}	P{R52H01-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
52B07-04_52H01_MB262C-2_C	JRC_MB262C_L3CNS_MB262C-2_C	larval central nervous system	L3 CNS template - Wood2018_c	MB262C|JRC_MB262C	FlyLightLarvalCNS:MB262C	PBac{R52B07-p65.AD}	P{R52H01-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
52B07-04_52H01_MB262C-3_A	JRC_MB262C_L3CNS_MB262C-3_A	larval central nervous system	L3 CNS template - Wood2018_c	MB262C|JRC_MB262C	FlyLightLarvalCNS:MB262C	PBac{R52B07-p65.AD}	P{R52H01-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
52B07-04_52H01_MB262C-3_B	JRC_MB262C_L3CNS_MB262C-3_B	larval central nervous system	L3 CNS template - Wood2018_c	MB262C|JRC_MB262C	FlyLightLarvalCNS:MB262C	PBac{R52B07-p65.AD}	P{R52H01-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
52B07-04_52H01_MB262C-4_A	JRC_MB262C_L3CNS_MB262C-4_A	larval central nervous system	L3 CNS template - Wood2018_c	MB262C|JRC_MB262C	FlyLightLarvalCNS:MB262C	PBac{R52B07-p65.AD}	P{R52H01-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
52B07-04_52H01_MB262C-4_B	JRC_MB262C_L3CNS_MB262C-4_B	larval central nervous system	L3 CNS template - Wood2018_c	MB262C|JRC_MB262C	FlyLightLarvalCNS:MB262C	PBac{R52B07-p65.AD}	P{R52H01-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
52B07-04_52H01_MB262C-4_C	JRC_MB262C_L3CNS_MB262C-4_C	larval central nervous system	L3 CNS template - Wood2018_c	MB262C|JRC_MB262C	FlyLightLarvalCNS:MB262C	PBac{R52B07-p65.AD}	P{R52H01-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
