object	relation	subject_id	subject_name
adult ventral nerve cord	overlaps	VFB_001027kx	neuron 69636 (FANC:492831)
left side of organism	has_soma_location	VFB_001027kx	neuron 69636 (FANC:492831)
adult peripheral nervous system	overlaps	VFB_001027kz	neuron 69648 (FANC:492881)
adult ventral nerve cord	overlaps	VFB_001027kz	neuron 69648 (FANC:492881)
left side of organism	has_soma_location	VFB_001027kz	neuron 69648 (FANC:492881)
adult peripheral nervous system	overlaps	VFB_001027l3	neuron 69661 (FANC:492960)
adult ventral nerve cord	overlaps	VFB_001027l3	neuron 69661 (FANC:492960)
left side of organism	has_soma_location	VFB_001027l3	neuron 69661 (FANC:492960)
adult peripheral nervous system	overlaps	VFB_001027l5	neuron 69673 (FANC:493002)
adult ventral nerve cord	overlaps	VFB_001027l5	neuron 69673 (FANC:493002)
left side of organism	has_soma_location	VFB_001027l5	neuron 69673 (FANC:493002)
adult peripheral nervous system	overlaps	VFB_001027yh	neuron 69684 (FANC:510380)
adult ventral nerve cord	overlaps	VFB_001027yh	neuron 69684 (FANC:510380)
left side of organism	has_soma_location	VFB_001027yh	neuron 69684 (FANC:510380)
adult peripheral nervous system	overlaps	VFB_001027yj	neuron 69710 (FANC:510430)
adult ventral nerve cord	overlaps	VFB_001027yj	neuron 69710 (FANC:510430)
left side of organism	has_soma_location	VFB_001027yj	neuron 69710 (FANC:510430)
adult peripheral nervous system	overlaps	VFB_001027l8	neuron 69726 (FANC:493055)
adult ventral nerve cord	overlaps	VFB_001027l8	neuron 69726 (FANC:493055)
left side of organism	has_soma_location	VFB_001027l8	neuron 69726 (FANC:493055)
adult peripheral nervous system	overlaps	VFB_001027m1	neuron 69816 (FANC:493629)
adult ventral nerve cord	overlaps	VFB_001027m1	neuron 69816 (FANC:493629)
left side of organism	has_soma_location	VFB_001027m1	neuron 69816 (FANC:493629)
adult peripheral nervous system	overlaps	VFB_001027m9	neuron 69842 (FANC:493768)
adult ventral nerve cord	overlaps	VFB_001027m9	neuron 69842 (FANC:493768)
left side of organism	has_soma_location	VFB_001027m9	neuron 69842 (FANC:493768)
adult peripheral nervous system	overlaps	VFB_001027mc	neuron 69854 (FANC:493817)
adult ventral nerve cord	overlaps	VFB_001027mc	neuron 69854 (FANC:493817)
left side of organism	has_soma_location	VFB_001027mc	neuron 69854 (FANC:493817)
adult peripheral nervous system	overlaps	VFB_001027zp	neuron 69867 (FANC:510985)
adult ventral nerve cord	overlaps	VFB_001027zp	neuron 69867 (FANC:510985)
bilateral	has_characteristic	VFB_001027zp	neuron 69867 (FANC:510985)
right side of organism	has_soma_location	VFB_001027zp	neuron 69867 (FANC:510985)
adult peripheral nervous system	overlaps	VFB_001027mh	neuron 69878 (FANC:493897)
adult ventral nerve cord	overlaps	VFB_001027mh	neuron 69878 (FANC:493897)
right side of organism	has_soma_location	VFB_001027mh	neuron 69878 (FANC:493897)
adult peripheral nervous system	overlaps	VFB_0010281n	peripherally synapsing interneuron_right (FANC:511695)
adult ventral nerve cord	overlaps	VFB_0010281n	peripherally synapsing interneuron_right (FANC:511695)
right side of organism	has_soma_location	VFB_0010281n	peripherally synapsing interneuron_right (FANC:511695)
adult peripheral nervous system	overlaps	VFB_001027n4	neuron 70008 (FANC:494294)
adult ventral nerve cord	has_presynaptic_terminal_in	VFB_001027n4	neuron 70008 (FANC:494294)
adult ventral nerve cord	overlaps	VFB_001027n4	neuron 70008 (FANC:494294)
left side of organism	has_soma_location	VFB_001027n4	neuron 70008 (FANC:494294)
adult peripheral nervous system	overlaps	VFB_001027n5	neuron 70012 (FANC:494314)
adult ventral nerve cord	has_presynaptic_terminal_in	VFB_001027n5	neuron 70012 (FANC:494314)
adult ventral nerve cord	overlaps	VFB_001027n5	neuron 70012 (FANC:494314)
left side of organism	has_soma_location	VFB_001027n5	neuron 70012 (FANC:494314)
adult peripheral nervous system	overlaps	VFB_001027n7	neuron 70016 (FANC:494350)
adult ventral nerve cord	has_presynaptic_terminal_in	VFB_001027n7	neuron 70016 (FANC:494350)
adult ventral nerve cord	overlaps	VFB_001027n7	neuron 70016 (FANC:494350)
left side of organism	has_soma_location	VFB_001027n7	neuron 70016 (FANC:494350)
adult peripheral nervous system	overlaps	VFB_001027na	neuron 70020 (FANC:494410)
adult ventral nerve cord	has_presynaptic_terminal_in	VFB_001027na	neuron 70020 (FANC:494410)
adult ventral nerve cord	overlaps	VFB_001027na	neuron 70020 (FANC:494410)
right side of organism	has_soma_location	VFB_001027na	neuron 70020 (FANC:494410)
adult peripheral nervous system	overlaps	VFB_001027nb	tergotrochanteral motor neuron_left (FANC:494430)
adult posterior dorsal mesothoracic nerve	fasciculates_with	VFB_001027nb	tergotrochanteral motor neuron_left (FANC:494430)
adult ventral nerve cord	overlaps	VFB_001027nb	tergotrochanteral motor neuron_left (FANC:494430)
left side of organism	has_soma_location	VFB_001027nb	tergotrochanteral motor neuron_left (FANC:494430)
adult peripheral nervous system	overlaps	VFB_0010282l	neuron 70059 (FANC:512029)
adult ventral nerve cord	overlaps	VFB_0010282l	neuron 70059 (FANC:512029)
left side of organism	has_soma_location	VFB_0010282l	neuron 70059 (FANC:512029)
adult peripheral nervous system	overlaps	VFB_001027nm	neuron 70076 (FANC:494638)
adult ventral nerve cord	overlaps	VFB_001027nm	neuron 70076 (FANC:494638)
right side of organism	has_soma_location	VFB_001027nm	neuron 70076 (FANC:494638)
adult peripheral nervous system	overlaps	VFB_001027nq	neuron 70088 (FANC:494711)
adult ventral nerve cord	overlaps	VFB_001027nq	neuron 70088 (FANC:494711)
right side of organism	has_soma_location	VFB_001027nq	neuron 70088 (FANC:494711)
adult peripheral nervous system	overlaps	VFB_001027o8	neuron 70133 (FANC:495259)
adult ventral nerve cord	overlaps	VFB_001027o8	neuron 70133 (FANC:495259)
right side of organism	has_soma_location	VFB_001027o8	neuron 70133 (FANC:495259)
adult peripheral nervous system	overlaps	VFB_001027om	neuron 70166 (FANC:495512)
adult ventral nerve cord	overlaps	VFB_001027om	neuron 70166 (FANC:495512)
right side of organism	has_soma_location	VFB_001027om	neuron 70166 (FANC:495512)
adult peripheral nervous system	overlaps	VFB_001027or	neuron 70177 (FANC:495593)
adult ventral nerve cord	overlaps	VFB_001027or	neuron 70177 (FANC:495593)
right side of organism	has_soma_location	VFB_001027or	neuron 70177 (FANC:495593)
adult peripheral nervous system	overlaps	VFB_001027ox	neuron 70194 (FANC:495726)
adult ventral nerve cord	overlaps	VFB_001027ox	neuron 70194 (FANC:495726)
right side of organism	has_soma_location	VFB_001027ox	neuron 70194 (FANC:495726)
adult peripheral nervous system	overlaps	VFB_001027p4	neuron 70228 (FANC:495851)
adult ventral nerve cord	overlaps	VFB_001027p4	neuron 70228 (FANC:495851)
right side of organism	has_soma_location	VFB_001027p4	neuron 70228 (FANC:495851)
adult peripheral nervous system	overlaps	VFB_001028h3	neuron 70241 (FANC:519160)
adult ventral nerve cord	overlaps	VFB_001028h3	neuron 70241 (FANC:519160)
adult peripheral nervous system	overlaps	VFB_001027pd	neuron 70245 (FANC:496010)
adult ventral nerve cord	overlaps	VFB_001027pd	neuron 70245 (FANC:496010)
left side of organism	has_soma_location	VFB_001027pd	neuron 70245 (FANC:496010)
adult peripheral nervous system	overlaps	VFB_001027pg	neuron 70257 (FANC:496063)
adult ventral nerve cord	overlaps	VFB_001027pg	neuron 70257 (FANC:496063)
right side of organism	has_soma_location	VFB_001027pg	neuron 70257 (FANC:496063)
adult peripheral nervous system	overlaps	VFB_001027pj	neuron 70277 (FANC:496111)
adult ventral nerve cord	overlaps	VFB_001027pj	neuron 70277 (FANC:496111)
left side of organism	has_soma_location	VFB_001027pj	neuron 70277 (FANC:496111)
adult peripheral nervous system	overlaps	VFB_001027pm	neuron 70281 (FANC:496163)
adult ventral nerve cord	overlaps	VFB_001027pm	neuron 70281 (FANC:496163)
right side of organism	has_soma_location	VFB_001027pm	neuron 70281 (FANC:496163)
adult peripheral nervous system	overlaps	VFB_0010285e	neuron 70293 (FANC:513006)
adult ventral nerve cord	overlaps	VFB_0010285e	neuron 70293 (FANC:513006)
right side of organism	has_soma_location	VFB_0010285e	neuron 70293 (FANC:513006)
adult peripheral nervous system	overlaps	VFB_0010285f	neuron 70310 (FANC:513018)
adult ventral nerve cord	overlaps	VFB_0010285f	neuron 70310 (FANC:513018)
right side of organism	has_soma_location	VFB_0010285f	neuron 70310 (FANC:513018)
adult peripheral nervous system	overlaps	VFB_001027pu	neuron 70316 (FANC:496400)
adult ventral nerve cord	overlaps	VFB_001027pu	neuron 70316 (FANC:496400)
right side of organism	has_soma_location	VFB_001027pu	neuron 70316 (FANC:496400)
adult peripheral nervous system	overlaps	VFB_001027pw	neuron 70329 (FANC:496434)
adult ventral nerve cord	overlaps	VFB_001027pw	neuron 70329 (FANC:496434)
left side of organism	has_soma_location	VFB_001027pw	neuron 70329 (FANC:496434)
adult peripheral nervous system	overlaps	VFB_0010285l	neuron 70333 (FANC:513094)
adult ventral nerve cord	overlaps	VFB_0010285l	neuron 70333 (FANC:513094)
right side of organism	has_soma_location	VFB_0010285l	neuron 70333 (FANC:513094)
adult peripheral nervous system	overlaps	VFB_0010286f	neuron 70373 (FANC:513348)
adult ventral nerve cord	overlaps	VFB_0010286f	neuron 70373 (FANC:513348)
right side of organism	has_soma_location	VFB_0010286f	neuron 70373 (FANC:513348)
adult peripheral nervous system	overlaps	VFB_0010286l	neuron 70389 (FANC:513465)
adult ventral nerve cord	overlaps	VFB_0010286l	neuron 70389 (FANC:513465)
right side of organism	has_soma_location	VFB_0010286l	neuron 70389 (FANC:513465)
adult peripheral nervous system	overlaps	VFB_0010286t	neuron 70407 (FANC:513567)
adult ventral nerve cord	overlaps	VFB_0010286t	neuron 70407 (FANC:513567)
right side of organism	has_soma_location	VFB_0010286t	neuron 70407 (FANC:513567)
adult peripheral nervous system	overlaps	VFB_001027qo	neuron 70424 (FANC:496905)
adult ventral nerve cord	overlaps	VFB_001027qo	neuron 70424 (FANC:496905)
right side of organism	has_soma_location	VFB_001027qo	neuron 70424 (FANC:496905)
adult peripheral nervous system	overlaps	VFB_001027qq	neuron 70430 (FANC:496937)
adult ventral nerve cord	overlaps	VFB_001027qq	neuron 70430 (FANC:496937)
right side of organism	has_soma_location	VFB_001027qq	neuron 70430 (FANC:496937)
adult peripheral nervous system	overlaps	VFB_001027qu	neuron 70436 (FANC:497103)
adult ventral nerve cord	overlaps	VFB_001027qu	neuron 70436 (FANC:497103)
right side of organism	has_soma_location	VFB_001027qu	neuron 70436 (FANC:497103)
adult peripheral nervous system	overlaps	VFB_001027qz	neuron 70444 (FANC:497283)
adult ventral nerve cord	overlaps	VFB_001027qz	neuron 70444 (FANC:497283)
left side of organism	has_soma_location	VFB_001027qz	neuron 70444 (FANC:497283)
adult peripheral nervous system	overlaps	VFB_0010287i	neuron 70468 (FANC:513765)
adult ventral nerve cord	overlaps	VFB_0010287i	neuron 70468 (FANC:513765)
right side of organism	has_soma_location	VFB_0010287i	neuron 70468 (FANC:513765)
adult peripheral nervous system	overlaps	VFB_0010287w	neuron 70530 (FANC:513945)
adult ventral nerve cord	overlaps	VFB_0010287w	neuron 70530 (FANC:513945)
right side of organism	has_soma_location	VFB_0010287w	neuron 70530 (FANC:513945)
adult peripheral nervous system	overlaps	VFB_001027rf	neuron 70534 (FANC:497784)
adult posterior dorsal mesothoracic nerve	fasciculates_with	VFB_001027rf	neuron 70534 (FANC:497784)
adult ventral nerve cord	overlaps	VFB_001027rf	neuron 70534 (FANC:497784)
right side of organism	has_soma_location	VFB_001027rf	neuron 70534 (FANC:497784)
adult peripheral nervous system	overlaps	VFB_001027ru	neuron 70589 (FANC:498041)
adult ventral nerve cord	overlaps	VFB_001027ru	neuron 70589 (FANC:498041)
left side of organism	has_soma_location	VFB_001027ru	neuron 70589 (FANC:498041)
adult peripheral nervous system	overlaps	VFB_001027s5	neuron 70636 (FANC:498262)
adult ventral nerve cord	overlaps	VFB_001027s5	neuron 70636 (FANC:498262)
left side of organism	has_soma_location	VFB_001027s5	neuron 70636 (FANC:498262)
adult peripheral nervous system	overlaps	VFB_0010289d	neuron 70640 (FANC:514384)
adult ventral nerve cord	overlaps	VFB_0010289d	neuron 70640 (FANC:514384)
right side of organism	has_soma_location	VFB_0010289d	neuron 70640 (FANC:514384)
adult peripheral nervous system	overlaps	VFB_001027s8	neuron 70647 (FANC:498321)
adult ventral nerve cord	overlaps	VFB_001027s8	neuron 70647 (FANC:498321)
left side of organism	has_soma_location	VFB_001027s8	neuron 70647 (FANC:498321)
adult peripheral nervous system	overlaps	VFB_0010289p	neuron 70668 (FANC:514540)
adult ventral nerve cord	overlaps	VFB_0010289p	neuron 70668 (FANC:514540)
right side of organism	has_soma_location	VFB_0010289p	neuron 70668 (FANC:514540)
adult peripheral nervous system	overlaps	VFB_001027sf	neuron 70693 (FANC:498439)
adult ventral nerve cord	overlaps	VFB_001027sf	neuron 70693 (FANC:498439)
right side of organism	has_soma_location	VFB_001027sf	neuron 70693 (FANC:498439)
adult peripheral nervous system	overlaps	VFB_0010289z	neuron 70712 (FANC:514668)
adult ventral nerve cord	overlaps	VFB_0010289z	neuron 70712 (FANC:514668)
right side of organism	has_soma_location	VFB_0010289z	neuron 70712 (FANC:514668)
adult peripheral nervous system	overlaps	VFB_001027sl	neuron 70734 (FANC:498564)
adult ventral nerve cord	overlaps	VFB_001027sl	neuron 70734 (FANC:498564)
left side of organism	has_soma_location	VFB_001027sl	neuron 70734 (FANC:498564)
adult peripheral nervous system	overlaps	VFB_001027so	neuron 70742 (FANC:498614)
adult posterior dorsal mesothoracic nerve	fasciculates_with	VFB_001027so	neuron 70742 (FANC:498614)
adult ventral nerve cord	overlaps	VFB_001027so	neuron 70742 (FANC:498614)
right side of organism	has_soma_location	VFB_001027so	neuron 70742 (FANC:498614)
adult peripheral nervous system	overlaps	VFB_001028ab	neuron 70755 (FANC:514820)
adult ventral nerve cord	overlaps	VFB_001028ab	neuron 70755 (FANC:514820)
right side of organism	has_soma_location	VFB_001028ab	neuron 70755 (FANC:514820)
adult peripheral nervous system	overlaps	VFB_001027sy	neuron 70771 (FANC:498780)
adult ventral nerve cord	overlaps	VFB_001027sy	neuron 70771 (FANC:498780)
right side of organism	has_soma_location	VFB_001027sy	neuron 70771 (FANC:498780)
adult peripheral nervous system	overlaps	VFB_001027t1	neuron 70776 (FANC:498830)
adult ventral nerve cord	overlaps	VFB_001027t1	neuron 70776 (FANC:498830)
left side of organism	has_soma_location	VFB_001027t1	neuron 70776 (FANC:498830)
adult peripheral nervous system	overlaps	VFB_001027t5	neuron 70790 (FANC:498900)
adult ventral nerve cord	overlaps	VFB_001027t5	neuron 70790 (FANC:498900)
right side of organism	has_soma_location	VFB_001027t5	neuron 70790 (FANC:498900)
adult peripheral nervous system	overlaps	VFB_001027t9	neuron 70809 (FANC:498972)
adult ventral nerve cord	overlaps	VFB_001027t9	neuron 70809 (FANC:498972)
left side of organism	has_soma_location	VFB_001027t9	neuron 70809 (FANC:498972)
adult peripheral nervous system	overlaps	VFB_001027tc	neuron 70831 (FANC:499018)
adult ventral nerve cord	overlaps	VFB_001027tc	neuron 70831 (FANC:499018)
right side of organism	has_soma_location	VFB_001027tc	neuron 70831 (FANC:499018)
adult peripheral nervous system	overlaps	VFB_001027td	neuron 70835 (FANC:499037)
adult ventral nerve cord	overlaps	VFB_001027td	neuron 70835 (FANC:499037)
right side of organism	has_soma_location	VFB_001027td	neuron 70835 (FANC:499037)
adult peripheral nervous system	overlaps	VFB_001027tf	neuron 70843 (FANC:499067)
adult ventral nerve cord	overlaps	VFB_001027tf	neuron 70843 (FANC:499067)
right side of organism	has_soma_location	VFB_001027tf	neuron 70843 (FANC:499067)
adult peripheral nervous system	overlaps	VFB_001027tj	neuron 70864 (FANC:499263)
adult ventral nerve cord	overlaps	VFB_001027tj	neuron 70864 (FANC:499263)
right side of organism	has_soma_location	VFB_001027tj	neuron 70864 (FANC:499263)
adult peripheral nervous system	overlaps	VFB_001027tk	neuron 70870 (FANC:499278)
adult ventral nerve cord	overlaps	VFB_001027tk	neuron 70870 (FANC:499278)
right side of organism	has_soma_location	VFB_001027tk	neuron 70870 (FANC:499278)
adult peripheral nervous system	overlaps	VFB_001027tm	neuron 70882 (FANC:499310)
adult ventral nerve cord	overlaps	VFB_001027tm	neuron 70882 (FANC:499310)
right side of organism	has_soma_location	VFB_001027tm	neuron 70882 (FANC:499310)
adult peripheral nervous system	overlaps	VFB_001028bk	neuron 70906 (FANC:515406)
adult ventral nerve cord	overlaps	VFB_001028bk	neuron 70906 (FANC:515406)
bilateral	has_characteristic	VFB_001028bk	neuron 70906 (FANC:515406)
left side of organism	has_soma_location	VFB_001028bk	neuron 70906 (FANC:515406)
adult peripheral nervous system	overlaps	VFB_001027tp	neuron 70912 (FANC:499357)
adult ventral nerve cord	overlaps	VFB_001027tp	neuron 70912 (FANC:499357)
right side of organism	has_soma_location	VFB_001027tp	neuron 70912 (FANC:499357)
adult peripheral nervous system	overlaps	VFB_001027ts	neuron 70922 (FANC:499411)
adult ventral nerve cord	overlaps	VFB_001027ts	neuron 70922 (FANC:499411)
right side of organism	has_soma_location	VFB_001027ts	neuron 70922 (FANC:499411)
adult peripheral nervous system	overlaps	VFB_001027tu	neuron 70926 (FANC:499442)
adult ventral nerve cord	overlaps	VFB_001027tu	neuron 70926 (FANC:499442)
left side of organism	has_soma_location	VFB_001027tu	neuron 70926 (FANC:499442)
adult peripheral nervous system	overlaps	VFB_001027tw	neuron 70957 (FANC:499476)
adult ventral nerve cord	overlaps	VFB_001027tw	neuron 70957 (FANC:499476)
right side of organism	has_soma_location	VFB_001027tw	neuron 70957 (FANC:499476)
